State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,Tiruchirappalli,2011,Whole Year ,mungbean,420.0,240.0
Tamil Nadu,Tiruchirappalli,2011,Whole Year ,tapioca,5976.0,322363.0
Tamil Nadu,Tiruchirappalli,2012,Kharif     ,cotton,16928.0,17539.0
Tamil Nadu,Tiruchirappalli,2012,Kharif     ,maize,7716.0,19035.0
Tamil Nadu,Tiruchirappalli,2012,Kharif     ,mungbean,184.0,50.0
Tamil Nadu,Tiruchirappalli,2012,Kharif     ,rice,45237.0,138079.0
Tamil Nadu,Tiruchirappalli,2012,Rabi       ,chickpea,17.0,8.0
Tamil Nadu,Tiruchirappalli,2013,Kharif     ,cotton,16272.0,35173.0
Tamil Nadu,Tiruchirappalli,2013,Kharif     ,maize,9346.0,38586.0
Tamil Nadu,Tiruchirappalli,2013,Kharif     ,mungbean,363.0,204.0
Tamil Nadu,Tiruchirappalli,2013,Kharif     ,rice,48050.0,226632.0
Tamil Nadu,Tiruchirappalli,2013,Rabi       ,cotton,190.0,594.0
Tamil Nadu,Tiruchirappalli,2013,Rabi       ,maize,511.0,2556.0
Tamil Nadu,Tiruchirappalli,2013,Rabi       ,mungbean,717.0,578.0
Tamil Nadu,Tiruchirappalli,2013,Whole Year ,banana,7144.0,375877.0
Tamil Nadu,Tiruchirappalli,2013,Whole Year ,coconut,6487.0,57200000.0
Tamil Nadu,Tiruchirappalli,2013,Whole Year ,chickpea,17.0,10.0
Tamil Nadu,Tiruchirappalli,2013,Whole Year ,tapioca,4573.0,179833.0
Tamil Nadu,Tirunelveli,1997,Kharif     ,banana,6049.0,187507.0
Tamil Nadu,Tirunelveli,1997,Whole Year ,banana,5262.0,232650.0
Tamil Nadu,Tirunelveli,1997,Whole Year ,cotton,8923.0,10170.0
Tamil Nadu,Tirunelveli,1997,Whole Year ,maize,2384.0,1290.0
Tamil Nadu,Tirunelveli,1997,Whole Year ,mungbean,5836.0,2090.0
Tamil Nadu,Tirunelveli,1997,Whole Year ,rice,88781.0,325650.0
Tamil Nadu,Tirunelveli,1997,Whole Year ,tapioca,261.0,9790.0
Tamil Nadu,Tirunelveli,1998,Kharif     ,cotton,12238.0,18423.0
Tamil Nadu,Tirunelveli,1998,Kharif     ,maize,3863.0,2098.0
Tamil Nadu,Tirunelveli,1998,Kharif     ,mungbean,5835.0,3.0
Tamil Nadu,Tirunelveli,1998,Kharif     ,rice,95655.0,327029.0
Tamil Nadu,Tirunelveli,1998,Rabi       ,chickpea,1.0,2.0
Tamil Nadu,Tirunelveli,1998,Whole Year ,banana,6462.0,285704.0
Tamil Nadu,Tirunelveli,1998,Whole Year ,tapioca,209.0,7763.0
Tamil Nadu,Tirunelveli,1999,Kharif     ,cotton,12094.0,25016.0
Tamil Nadu,Tirunelveli,1999,Kharif     ,maize,8355.0,4547.0
Tamil Nadu,Tirunelveli,1999,Kharif     ,mungbean,4723.0,2565.0
Tamil Nadu,Tirunelveli,1999,Kharif     ,rice,89380.0,346419.0
Tamil Nadu,Tirunelveli,1999,Rabi       ,chickpea,10.0,7.0
Tamil Nadu,Tirunelveli,1999,Whole Year ,banana,6049.0,187507.0
Tamil Nadu,Tirunelveli,1999,Whole Year ,tapioca,146.0,5181.0
Tamil Nadu,Tirunelveli,2000,Kharif     ,cotton,15262.0,30562.0
Tamil Nadu,Tirunelveli,2000,Kharif     ,maize,7194.0,3916.0
Tamil Nadu,Tirunelveli,2000,Kharif     ,mungbean,4588.0,2143.0
Tamil Nadu,Tirunelveli,2000,Kharif     ,rice,76076.0,322797.0
Tamil Nadu,Tirunelveli,2000,Whole Year ,banana,5844.0,181153.0
Tamil Nadu,Tirunelveli,2000,Whole Year ,tapioca,149.0,5287.0
Tamil Nadu,Tirunelveli,2001,Kharif     ,cotton,6716.0,10020.0
Tamil Nadu,Tirunelveli,2001,Kharif     ,mungbean,4186.0,1610.0
Tamil Nadu,Tirunelveli,2001,Kharif     ,rice,71983.0,290130.0
Tamil Nadu,Tirunelveli,2002,Kharif     ,cotton,3904.0,6739.0
Tamil Nadu,Tirunelveli,2002,Kharif     ,maize,6269.0,4915.0
Tamil Nadu,Tirunelveli,2002,Kharif     ,mungbean,5425.0,2449.0
Tamil Nadu,Tirunelveli,2002,Kharif     ,rice,66205.0,266289.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,banana,6817.0,316393.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,coconut,15423.0,106300.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,grapes,90.0,1313.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,mango,4046.0,28716.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,orange,7.0,10.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,papaya,1.0,0.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,pomegranate,25.0,0.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,tapioca,170.0,5370.0
Tamil Nadu,Tirunelveli,2002,Whole Year ,watermelon,3.0,0.0
Tamil Nadu,Tirunelveli,2003,Kharif     ,cotton,4301.0,7050.0
Tamil Nadu,Tirunelveli,2003,Kharif     ,maize,6204.0,5165.0
Tamil Nadu,Tirunelveli,2003,Kharif     ,mungbean,7075.0,2710.0
Tamil Nadu,Tirunelveli,2003,Kharif     ,rice,52474.0,197848.0
Tamil Nadu,Tirunelveli,2003,Rabi       ,chickpea,2.0,2.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,banana,5924.0,197539.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,coconut,15500.0,86600.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,grapes,76.0,1832.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,mango,4116.0,13296.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,orange,6.0,12.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,papaya,2.0,0.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,pomegranate,24.0,0.0
Tamil Nadu,Tirunelveli,2003,Whole Year ,tapioca,131.0,4414.0
Tamil Nadu,Tirunelveli,2004,Kharif     ,cotton,6625.0,14854.0
Tamil Nadu,Tirunelveli,2004,Kharif     ,maize,6886.0,6130.0
Tamil Nadu,Tirunelveli,2004,Kharif     ,mungbean,11495.0,5769.0
Tamil Nadu,Tirunelveli,2004,Kharif     ,rice,86832.0,358920.0
Tamil Nadu,Tirunelveli,2004,Rabi       ,chickpea,10.0,9.0
Tamil Nadu,Tirunelveli,2004,Whole Year ,banana,5820.0,279400.0
Tamil Nadu,Tirunelveli,2004,Whole Year ,coconut,15605.0,167800.0
Tamil Nadu,Tirunelveli,2004,Whole Year ,tapioca,150.0,6190.0
Tamil Nadu,Tirunelveli,2005,Kharif     ,cotton,4938.0,10777.0
Tamil Nadu,Tirunelveli,2005,Kharif     ,maize,7939.0,
Tamil Nadu,Tirunelveli,2005,Kharif     ,mungbean,8548.0,3768.0
Tamil Nadu,Tirunelveli,2005,Kharif     ,rice,86397.0,309065.0
Tamil Nadu,Tirunelveli,2005,Rabi       ,chickpea,1.0,1.0
Tamil Nadu,Tirunelveli,2005,Whole Year ,banana,7139.0,255705.0
Tamil Nadu,Tirunelveli,2005,Whole Year ,coconut,15730.0,1903.0
Tamil Nadu,Tirunelveli,2005,Whole Year ,tapioca,141.0,5388.0
Tamil Nadu,Tirunelveli,2006,Kharif     ,rice,91884.0,385278.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,banana,8121.0,375547.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,coconut,15538.0,2736.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,cotton,4373.0,10745.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,chickpea,19.0,16.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,maize,8773.0,23529.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,mungbean,9537.0,6634.0
Tamil Nadu,Tirunelveli,2006,Whole Year ,tapioca,153.0,6175.0
Tamil Nadu,Tirunelveli,2007,Kharif     ,rice,83711.0,323944.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,banana,10005.0,384626.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,coconut,15398.0,2230.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,cotton,3250.0,5943.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,chickpea,2.0,2.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,maize,5756.0,14649.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,mungbean,6787.0,4033.0
Tamil Nadu,Tirunelveli,2007,Whole Year ,tapioca,146.0,6162.0
Tamil Nadu,Tirunelveli,2008,Kharif     ,rice,91320.0,374214.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,banana,9519.0,299114.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,coconut,15378.0,1409000.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,cotton,2512.0,6107.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,chickpea,92.0,81.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,maize,9378.0,33289.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,mungbean,5412.0,1581.0
Tamil Nadu,Tirunelveli,2008,Whole Year ,tapioca,172.0,6273.0
Tamil Nadu,Tirunelveli,2009,Kharif     ,rice,85994.0,355877.0
Tamil Nadu,Tirunelveli,2009,Whole Year ,banana,9446.0,235570.0
Tamil Nadu,Tirunelveli,2009,Whole Year ,coconut,15548.0,205800.0
Tamil Nadu,Tirunelveli,2009,Whole Year ,cotton,2574.0,7100.0
Tamil Nadu,Tirunelveli,2009,Whole Year ,maize,8675.0,35042.0
Tamil Nadu,Tirunelveli,2009,Whole Year ,mungbean,5553.0,3636.0
Tamil Nadu,Tirunelveli,2009,Whole Year ,tapioca,171.0,5894.0
Tamil Nadu,Tirunelveli,2010,Kharif     ,cotton,2432.0,7151.0
Tamil Nadu,Tirunelveli,2010,Kharif     ,maize,7055.0,22468.0
Tamil Nadu,Tirunelveli,2010,Kharif     ,mungbean,4914.0,1938.0
Tamil Nadu,Tirunelveli,2010,Kharif     ,rice,79764.0,351822.0
Tamil Nadu,Tirunelveli,2010,Rabi       ,chickpea,3.0,3.0
Tamil Nadu,Tirunelveli,2011,Kharif     ,cotton,1667.0,5470.0
Tamil Nadu,Tirunelveli,2011,Kharif     ,maize,335.0,1903.0
Tamil Nadu,Tirunelveli,2011,Kharif     ,rice,86725.0,459399.0
Tamil Nadu,Tirunelveli,2011,Rabi       ,cotton,1055.0,3063.0
Tamil Nadu,Tirunelveli,2011,Rabi       ,maize,8881.0,63875.0
Tamil Nadu,Tirunelveli,2011,Whole Year ,banana,8854.0,211954.0
Tamil Nadu,Tirunelveli,2011,Whole Year ,coconut,15621.0,128000000.0
Tamil Nadu,Tirunelveli,2011,Whole Year ,mungbean,4318.0,3322.0
Tamil Nadu,Tirunelveli,2011,Whole Year ,tapioca,210.0,7908.0
Tamil Nadu,Tirunelveli,2012,Kharif     ,cotton,2510.0,5135.0
Tamil Nadu,Tirunelveli,2012,Kharif     ,maize,11218.0,35592.0
Tamil Nadu,Tirunelveli,2012,Kharif     ,mungbean,4098.0,1335.0
Tamil Nadu,Tirunelveli,2012,Kharif     ,rice,45401.0,182667.0
Tamil Nadu,Tirunelveli,2012,Rabi       ,chickpea,17.0,15.0
Tamil Nadu,Tirunelveli,2013,Kharif     ,cotton,1105.0,2187.0
Tamil Nadu,Tirunelveli,2013,Kharif     ,maize,720.0,4707.0
Tamil Nadu,Tirunelveli,2013,Kharif     ,mungbean,39.0,22.0
Tamil Nadu,Tirunelveli,2013,Kharif     ,rice,62281.0,362994.0
Tamil Nadu,Tirunelveli,2013,Rabi       ,cotton,2379.0,1617.0
Tamil Nadu,Tirunelveli,2013,Rabi       ,maize,12366.0,55624.0
Tamil Nadu,Tirunelveli,2013,Rabi       ,mungbean,4880.0,1736.0
Tamil Nadu,Tirunelveli,2013,Whole Year ,banana,7193.0,211773.0
Tamil Nadu,Tirunelveli,2013,Whole Year ,coconut,15667.0,157300000.0
Tamil Nadu,Tirunelveli,2013,Whole Year ,tapioca,115.0,3441.0
Tamil Nadu,Tiruppur,2008,Kharif     ,rice,11060.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,banana,3939.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,coconut,44282.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,cotton,429.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,chickpea,3737.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,maize,28503.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,mungbean,3608.0,
Tamil Nadu,Tiruppur,2008,Whole Year ,tapioca,1294.0,
Tamil Nadu,Tiruppur,2009,Kharif     ,rice,11958.0,50179.0
Tamil Nadu,Tiruppur,2009,Whole Year ,banana,3364.0,133145.0
Tamil Nadu,Tiruppur,2009,Whole Year ,coconut,47826.0,184800.0
Tamil Nadu,Tiruppur,2009,Whole Year ,cotton,335.0,2081.0
Tamil Nadu,Tiruppur,2009,Whole Year ,chickpea,3709.0,2266.0
Tamil Nadu,Tiruppur,2009,Whole Year ,maize,26079.0,179078.0
Tamil Nadu,Tiruppur,2009,Whole Year ,mungbean,3538.0,1264.0
Tamil Nadu,Tiruppur,2009,Whole Year ,tapioca,1522.0,45741.0
Tamil Nadu,Tiruppur,2010,Kharif     ,cotton,398.0,973.0
Tamil Nadu,Tiruppur,2010,Kharif     ,maize,24537.0,121374.0
Tamil Nadu,Tiruppur,2010,Kharif     ,mungbean,4104.0,2538.0
Tamil Nadu,Tiruppur,2010,Kharif     ,rice,11797.0,46945.0
Tamil Nadu,Tiruppur,2010,Rabi       ,chickpea,3773.0,2894.0
Tamil Nadu,Tiruppur,2011,Kharif     ,cotton,361.0,1031.0
Tamil Nadu,Tiruppur,2011,Kharif     ,maize,15024.0,122335.0
Tamil Nadu,Tiruppur,2011,Kharif     ,rice,10612.0,48936.0
Tamil Nadu,Tiruppur,2011,Kharif     ,wheat,2.0,
Tamil Nadu,Tiruppur,2011,Rabi       ,cotton,292.0,803.0
Tamil Nadu,Tiruppur,2011,Rabi       ,maize,11615.0,96661.0
Tamil Nadu,Tiruppur,2011,Whole Year ,banana,3057.0,112400.0
Tamil Nadu,Tiruppur,2011,Whole Year ,coconut,51478.0,646700000.0
Tamil Nadu,Tiruppur,2011,Whole Year ,chickpea,3300.0,2121.0
Tamil Nadu,Tiruppur,2011,Whole Year ,mungbean,4367.0,2363.0
Tamil Nadu,Tiruppur,2011,Whole Year ,tapioca,878.0,25823.0
Tamil Nadu,Tiruppur,2012,Kharif     ,cotton,371.0,684.0
Tamil Nadu,Tiruppur,2012,Kharif     ,maize,18095.0,111481.0
Tamil Nadu,Tiruppur,2012,Kharif     ,mungbean,2697.0,478.0
Tamil Nadu,Tiruppur,2012,Kharif     ,rice,245.0,604.0
Tamil Nadu,Tiruppur,2012,Rabi       ,chickpea,3134.0,2404.0
Tamil Nadu,Tiruppur,2013,Kharif     ,cotton,137.0,393.0
Tamil Nadu,Tiruppur,2013,Kharif     ,maize,14495.0,112264.0
Tamil Nadu,Tiruppur,2013,Kharif     ,mungbean,985.0,116.0
Tamil Nadu,Tiruppur,2013,Kharif     ,rice,7511.0,43377.0
Tamil Nadu,Tiruppur,2013,Rabi       ,cotton,194.0,466.0
Tamil Nadu,Tiruppur,2013,Rabi       ,maize,8329.0,72255.0
Tamil Nadu,Tiruppur,2013,Rabi       ,mungbean,1954.0,743.0
Tamil Nadu,Tiruppur,2013,Whole Year ,banana,1815.0,86895.0
Tamil Nadu,Tiruppur,2013,Whole Year ,coconut,56484.0,361300000.0
Tamil Nadu,Tiruppur,2013,Whole Year ,chickpea,2756.0,1921.0
Tamil Nadu,Tiruppur,2013,Whole Year ,tapioca,229.0,6524.0
Tamil Nadu,Tiruvannamalai,1997,Kharif     ,banana,1757.0,66962.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,banana,2614.0,124980.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,cotton,1821.0,3470.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,chickpea,66.0,20.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,maize,217.0,360.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,mungbean,2348.0,1240.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,rice,142223.0,405680.0
Tamil Nadu,Tiruvannamalai,1997,Whole Year ,tapioca,168.0,6300.0
Tamil Nadu,Tiruvannamalai,1998,Kharif     ,cotton,4288.0,8547.0
Tamil Nadu,Tiruvannamalai,1998,Kharif     ,maize,499.0,831.0
Tamil Nadu,Tiruvannamalai,1998,Kharif     ,mungbean,7518.0,3586.0
Tamil Nadu,Tiruvannamalai,1998,Kharif     ,rice,143990.0,492446.0
Tamil Nadu,Tiruvannamalai,1998,Whole Year ,banana,1413.0,67556.0
Tamil Nadu,Tiruvannamalai,1998,Whole Year ,tapioca,384.0,14262.0
Tamil Nadu,Tiruvannamalai,1999,Kharif     ,cotton,3000.0,6884.0
Tamil Nadu,Tiruvannamalai,1999,Kharif     ,maize,873.0,1455.0
Tamil Nadu,Tiruvannamalai,1999,Kharif     ,mungbean,4678.0,2540.0
Tamil Nadu,Tiruvannamalai,1999,Kharif     ,rice,87578.0,254226.0
Tamil Nadu,Tiruvannamalai,1999,Whole Year ,banana,1757.0,66962.0
Tamil Nadu,Tiruvannamalai,1999,Whole Year ,tapioca,224.0,7949.0
Tamil Nadu,Tiruvannamalai,2000,Kharif     ,cotton,2777.0,6034.0
Tamil Nadu,Tiruvannamalai,2000,Kharif     ,maize,256.0,427.0
Tamil Nadu,Tiruvannamalai,2000,Kharif     ,mungbean,4410.0,2059.0
Tamil Nadu,Tiruvannamalai,2000,Kharif     ,rice,81733.0,252589.0
Tamil Nadu,Tiruvannamalai,2000,Whole Year ,banana,1622.0,61817.0
Tamil Nadu,Tiruvannamalai,2000,Whole Year ,tapioca,308.0,10930.0
Tamil Nadu,Tiruvannamalai,2001,Kharif     ,cotton,2782.0,2830.0
Tamil Nadu,Tiruvannamalai,2001,Kharif     ,mungbean,3370.0,1400.0
Tamil Nadu,Tiruvannamalai,2001,Kharif     ,rice,122688.0,370960.0
Tamil Nadu,Tiruvannamalai,2002,Kharif     ,cotton,555.0,936.0
Tamil Nadu,Tiruvannamalai,2002,Kharif     ,maize,16.0,27.0
Tamil Nadu,Tiruvannamalai,2002,Kharif     ,mungbean,2672.0,1138.0
Tamil Nadu,Tiruvannamalai,2002,Kharif     ,rice,43872.0,115453.0
Tamil Nadu,Tiruvannamalai,2002,Whole Year ,banana,1032.0,38134.0
Tamil Nadu,Tiruvannamalai,2002,Whole Year ,coconut,1023.0,7300.0
Tamil Nadu,Tiruvannamalai,2002,Whole Year ,mango,530.0,3176.0
Tamil Nadu,Tiruvannamalai,2002,Whole Year ,pomegranate,1.0,0.0
Tamil Nadu,Tiruvannamalai,2002,Whole Year ,tapioca,605.0,19112.0
Tamil Nadu,Tiruvannamalai,2002,Whole Year ,watermelon,31.0,0.0
Tamil Nadu,Tiruvannamalai,2003,Kharif     ,cotton,2610.0,5872.0
Tamil Nadu,Tiruvannamalai,2003,Kharif     ,maize,127.0,212.0
Tamil Nadu,Tiruvannamalai,2003,Kharif     ,mungbean,4278.0,1356.0
Tamil Nadu,Tiruvannamalai,2003,Kharif     ,rice,70722.0,198453.0
Tamil Nadu,Tiruvannamalai,2003,Whole Year ,banana,664.0,23489.0
Tamil Nadu,Tiruvannamalai,2003,Whole Year ,coconut,776.0,5700.0
Tamil Nadu,Tiruvannamalai,2003,Whole Year ,mango,731.0,3037.0
Tamil Nadu,Tiruvannamalai,2003,Whole Year ,tapioca,1617.0,54479.0
Tamil Nadu,Tiruvannamalai,2003,Whole Year ,watermelon,33.0,0.0
Tamil Nadu,Tiruvannamalai,2004,Kharif     ,cotton,2576.0,5271.0
Tamil Nadu,Tiruvannamalai,2004,Kharif     ,maize,286.0,478.0
Tamil Nadu,Tiruvannamalai,2004,Kharif     ,mungbean,1399.0,558.0
Tamil Nadu,Tiruvannamalai,2004,Kharif     ,rice,116820.0,330487.0
Tamil Nadu,Tiruvannamalai,2004,Rabi       ,chickpea,73.0,22.0
Tamil Nadu,Tiruvannamalai,2004,Whole Year ,banana,2600.0,110440.0
Tamil Nadu,Tiruvannamalai,2004,Whole Year ,coconut,1049.0,15800.0
Tamil Nadu,Tiruvannamalai,2004,Whole Year ,tapioca,2345.0,96773.0
Tamil Nadu,Tiruvannamalai,2005,Kharif     ,cotton,1712.0,4462.0
Tamil Nadu,Tiruvannamalai,2005,Kharif     ,maize,237.0,
Tamil Nadu,Tiruvannamalai,2005,Kharif     ,mungbean,912.0,303.0
Tamil Nadu,Tiruvannamalai,2005,Kharif     ,rice,142744.0,393528.0
Tamil Nadu,Tiruvannamalai,2005,Rabi       ,chickpea,11.0,3.0
Tamil Nadu,Tiruvannamalai,2005,Whole Year ,banana,2814.0,138180.0
Tamil Nadu,Tiruvannamalai,2005,Whole Year ,coconut,897.0,115.0
Tamil Nadu,Tiruvannamalai,2005,Whole Year ,tapioca,3415.0,137852.0
Tamil Nadu,Tiruvannamalai,2006,Kharif     ,rice,111459.0,366051.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,banana,3132.0,304298.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,coconut,890.0,153.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,cotton,1689.0,4784.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,chickpea,5.0,2.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,maize,193.0,548.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,mungbean,774.0,382.0
Tamil Nadu,Tiruvannamalai,2006,Whole Year ,tapioca,4267.0,179866.0
Tamil Nadu,Tiruvannamalai,2007,Kharif     ,rice,112148.0,385914.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,banana,3106.0,233272.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,coconut,792.0,131.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,cotton,869.0,2451.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,chickpea,7.0,2.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,maize,319.0,850.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,mungbean,674.0,529.0
Tamil Nadu,Tiruvannamalai,2007,Whole Year ,tapioca,3650.0,154041.0
Tamil Nadu,Tiruvannamalai,2008,Kharif     ,rice,101886.0,317944.0
Tamil Nadu,Tiruvannamalai,2008,Whole Year ,banana,3147.0,232515.0
Tamil Nadu,Tiruvannamalai,2008,Whole Year ,coconut,935.0,117000.0
Tamil Nadu,Tiruvannamalai,2008,Whole Year ,cotton,954.0,2425.0
Tamil Nadu,Tiruvannamalai,2008,Whole Year ,maize,4139.0,23971.0
Tamil Nadu,Tiruvannamalai,2008,Whole Year ,mungbean,717.0,162.0
Tamil Nadu,Tiruvannamalai,2008,Whole Year ,tapioca,2264.0,78044.0
Tamil Nadu,Tiruvannamalai,2009,Kharif     ,rice,105177.0,324984.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,banana,3044.0,130880.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,coconut,725.0,8800.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,cotton,785.0,2320.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,chickpea,6.0,1.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,maize,511.0,2719.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,mungbean,702.0,242.0
Tamil Nadu,Tiruvannamalai,2009,Whole Year ,tapioca,1989.0,93336.0
Tamil Nadu,Tiruvannamalai,2010,Kharif     ,cotton,1191.0,2544.0
Tamil Nadu,Tiruvannamalai,2010,Kharif     ,maize,225.0,842.0
Tamil Nadu,Tiruvannamalai,2010,Kharif     ,mungbean,545.0,283.0
Tamil Nadu,Tiruvannamalai,2010,Kharif     ,rice,125490.0,357692.0
Tamil Nadu,Tiruvannamalai,2010,Rabi       ,chickpea,3.0,1.0
Tamil Nadu,Tiruvannamalai,2011,Kharif     ,cotton,370.0,1056.0
Tamil Nadu,Tiruvannamalai,2011,Kharif     ,maize,562.0,3193.0
Tamil Nadu,Tiruvannamalai,2011,Kharif     ,rice,103924.0,356196.0
Tamil Nadu,Tiruvannamalai,2011,Rabi       ,cotton,391.0,1076.0
Tamil Nadu,Tiruvannamalai,2011,Rabi       ,maize,491.0,3265.0
Tamil Nadu,Tiruvannamalai,2011,Whole Year ,banana,3205.0,140041.0
Tamil Nadu,Tiruvannamalai,2011,Whole Year ,coconut,803.0,13400000.0
Tamil Nadu,Tiruvannamalai,2011,Whole Year ,chickpea,4.0,3.0
Tamil Nadu,Tiruvannamalai,2011,Whole Year ,mungbean,718.0,450.0
Tamil Nadu,Tiruvannamalai,2011,Whole Year ,tapioca,2361.0,88922.0
Tamil Nadu,Tiruvannamalai,2012,Kharif     ,cotton,506.0,961.0
Tamil Nadu,Tiruvannamalai,2012,Kharif     ,maize,579.0,1909.0
Tamil Nadu,Tiruvannamalai,2012,Kharif     ,mungbean,724.0,196.0
Tamil Nadu,Tiruvannamalai,2012,Kharif     ,rice,91774.0,325511.0
Tamil Nadu,Tiruvannamalai,2012,Rabi       ,chickpea,1.0,
Tamil Nadu,Tiruvannamalai,2013,Kharif     ,cotton,138.0,260.0
Tamil Nadu,Tiruvannamalai,2013,Kharif     ,maize,994.0,6498.0
Tamil Nadu,Tiruvannamalai,2013,Kharif     ,mungbean,587.0,330.0
Tamil Nadu,Tiruvannamalai,2013,Kharif     ,rice,82625.0,359403.0
Tamil Nadu,Tiruvannamalai,2013,Rabi       ,cotton,157.0,357.0
Tamil Nadu,Tiruvannamalai,2013,Rabi       ,maize,697.0,3487.0
Tamil Nadu,Tiruvannamalai,2013,Rabi       ,mungbean,549.0,443.0
Tamil Nadu,Tiruvannamalai,2013,Whole Year ,banana,2972.0,169469.0
Tamil Nadu,Tiruvannamalai,2013,Whole Year ,coconut,624.0,5000000.0
Tamil Nadu,Tiruvannamalai,2013,Whole Year ,tapioca,2404.0,89320.0
Tamil Nadu,Tuticorin,1997,Kharif     ,banana,17010.0,685918.0
Tamil Nadu,Tuticorin,1997,Whole Year ,banana,9507.0,686640.0
Tamil Nadu,Tuticorin,1997,Whole Year ,cotton,17660.0,20790.0
Tamil Nadu,Tuticorin,1997,Whole Year ,chickpea,140.0,70.0
Tamil Nadu,Tuticorin,1997,Whole Year ,maize,2106.0,950.0
Tamil Nadu,Tuticorin,1997,Whole Year ,mungbean,8082.0,3030.0
Tamil Nadu,Tuticorin,1997,Whole Year ,rice,17907.0,78650.0
Tamil Nadu,Tuticorin,1997,Whole Year ,tapioca,27.0,1010.0
Tamil Nadu,Tuticorin,1998,Kharif     ,cotton,16429.0,5218.0
Tamil Nadu,Tuticorin,1998,Kharif     ,maize,3181.0,1435.0
Tamil Nadu,Tuticorin,1998,Kharif     ,mungbean,9787.0,3006.0
Tamil Nadu,Tuticorin,1998,Kharif     ,rice,22709.0,78052.0
Tamil Nadu,Tuticorin,1998,Rabi       ,chickpea,206.0,125.0
Tamil Nadu,Tuticorin,1998,Whole Year ,banana,9046.0,653338.0
Tamil Nadu,Tuticorin,1998,Whole Year ,tapioca,4.0,148.0
Tamil Nadu,Tuticorin,1999,Kharif     ,cotton,15107.0,9911.0
Tamil Nadu,Tuticorin,1999,Kharif     ,maize,6672.0,2982.0
Tamil Nadu,Tuticorin,1999,Kharif     ,mungbean,8173.0,2517.0
